source_url	parsed_url
https://www.douban.com/	https://m.douban.com/time/column/101?dt_time_source=douban-web_anonymous
https://www.douban.com/	https://movie.douban.com/tag/法国
https://www.douban.com/	https://time.douban.com/?dt_time_source=douban-web_anonymous_index_top_nav
https://www.douban.com/	https://www.douban.com/group/explore?tag=闲聊
https://www.douban.com/	https://book.douban.com/subject/35556905/
https://www.douban.com/	https://www.douban.com/doubanapp/app?channel=nimingye
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-1001
https://www.douban.com/	https://movie.douban.com/tag/犯罪
https://www.douban.com/	https://movie.douban.com/subject/30174085/
https://www.douban.com/	https://www.douban.com/note/809257152/
https://www.douban.com/	https://book.douban.com/tag/?view=type#流行
https://www.douban.com/	https://www.douban.com/group/explore?tag=国学
https://www.douban.com/	https://music.douban.com/subject/35148000/
https://www.douban.com/	https://book.douban.com/subject/35458348/
https://www.douban.com/	https://www.douban.com/group/explore?tag=影视
https://www.douban.com/	https://www.douban.com/event/34324798/
https://www.douban.com/	https://www.douban.com/group/liucixin/
https://www.douban.com/	https://www.douban.com/group/explore?tag=求职
https://www.douban.com/	https://www.douban.com/group/explore?tag=摄影
https://www.douban.com/	https://www.douban.com/about/legal
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-1401
https://www.douban.com/	https://www.douban.com/note/809408645/
https://www.douban.com/	https://img3.doubanio.com/f/sns/9d57748637cabc648a8ff1116bb0f2249560b6f8/css/sns/dist/anonymous_home/index.css
https://www.douban.com/	https://book.douban.com/tag/金融
https://www.douban.com/	https://site.douban.com/thegrindingear/
https://www.douban.com/	https://book.douban.com/tag/商业
https://www.douban.com/	https://music.douban.com/programme/42922714
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-1106
https://www.douban.com/	https://www.douban.com/group/explore?tag=公益
https://www.douban.com/	https://movie.douban.com/tag/日本
https://www.douban.com/	https://book.douban.com/review/best/
https://www.douban.com/	https://read.douban.com/reader/column/59262942/chapter/312581283/
https://www.douban.com/	https://douban.fm
https://www.douban.com/	https://www.douban.com/group/explore?tag=曲艺
https://www.douban.com/	https://music.douban.com/subject/35590196/
https://www.douban.com/	https://movie.douban.com/subject/34943015/
https://www.douban.com/	https://movie.douban.com/subject/34874432/
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-party
https://www.douban.com/	https://read.douban.com?dcn=entry&amp;dcs=book-nav&amp;dcm=douban
https://www.douban.com/	https://www.douban.com/group/explore
https://www.douban.com/	http://www.beian.gov.cn/portal/registerSystemInfo?recordcode=11010502000728
https://www.douban.com/	https://book.douban.com/tag/名著
https://www.douban.com/	https://img3.doubanio.com/f/shire/80d71f876c40a3ecdfde2fe2afe3b1983a2cac64/pics/licence/publication2018.png
https://www.douban.com/	https://movie.douban.com
https://www.douban.com/	https://www.douban.com/note/808856021/
https://www.douban.com/	https://www.douban.com/group/explore?tag=社科
https://www.douban.com/	https://movie.douban.com/tag/?view=type
https://www.douban.com/	https://read.douban.com/ebook/311520525
https://www.douban.com/	https://music.douban.com/review/latest/
https://www.douban.com/	https://movie.douban.com/subject/30337388/cinema/
https://www.douban.com/	https://www.douban.com/group/explore?tag=旅行
https://www.douban.com/	https://market.douban.com/campaign/calendar2021?dcm=douban&dcs=anonymous-home-spu
https://www.douban.com/	https://site.douban.com/shage/
https://www.douban.com/	https://music.douban.com/programme/495861
https://www.douban.com/	https://www.douban.com/about?topic=contactus
https://www.douban.com/	https://www.douban.com/group/explore?tag=理财
https://www.douban.com/	https://movie.douban.com/tag/家庭
https://www.douban.com/	https://www.douban.com/group/explore?tag=发泄
https://www.douban.com/	https://book.douban.com/tag/神经网络
https://www.douban.com/	https://beian.miit.gov.cn/
https://www.douban.com/	https://m.douban.com/time/column/188?dt_time_source=douban-web_anonymous
https://www.douban.com/	https://www.douban.com/group/shafake/
https://www.douban.com/	https://music.douban.com/programmes/
https://www.douban.com/	https://www.douban.com/group/explore?tag=育儿
https://www.douban.com/	https://movie.douban.com/tag/印度
https://www.douban.com/	https://book.douban.com/tag/?view=type#文学
https://www.douban.com/	https://book.douban.com/tag/旅行
https://www.douban.com/	https://book.douban.com/tag/管理
https://www.douban.com/	https://movie.douban.com/subject/10428501/
https://www.douban.com/	https://www.douban.com/note/808306604/
https://www.douban.com/	https://movie.douban.com/subject/26741632/
https://www.douban.com/	https://www.douban.com/group/explore?tag=手工
https://www.douban.com/	https://www.douban.com/partner/
https://www.douban.com/	https://www.douban.com/group/explore/fashion
https://www.douban.com/	https://www.douban.com/note/809888692/
https://www.douban.com/	https://www.douban.com/group/explore?tag=护肤
https://www.douban.com/	https://book.douban.com/tag/家居
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-1003
https://www.douban.com/	https://movie.douban.com/subject/26856202/
https://www.douban.com/	https://movie.douban.com/tag/美国
https://www.douban.com/	https://read.douban.com/reader/ebook/328097072/
https://www.douban.com/	https://www.douban.com/group/explore?tag=家庭
https://www.douban.com/	https://book.douban.com/tag/小说
https://www.douban.com/	https://www.douban.com/group/170177/
https://www.douban.com/	https://movie.douban.com/subject/34955909/
https://www.douban.com/	https://www.douban.com/location/shanghai/events/week-1801
https://www.douban.com/	https://music.douban.com/programme/34686279
https://www.douban.com/	https://movie.douban.com/subject/30372022/
https://www.douban.com/	https://movie.douban.com/tag/台湾
https://www.douban.com/	https://www.douban.com/group/explore?tag=自然
